Customer ID,total_orders,total_items,total_spend,unique_products
17856,4,842,1418.03,12
17857,24,19906,27347.04,21
17858,30,5383,12518.65,173
17859,1,102,141.92,23
17860,4,696,717.39,127
17861,18,4541,5088.29,329
17862,4,440,1254.89,90
17863,12,4676,5360.4800000000005,154
17864,5,1015,876.57,93
17865,46,12950,26312.190000000002,391
17866,3,535,1134.95,20
17867,15,638,1582.0500000000002,119
17868,1,85,227.15,18
17869,7,491,813.64,72
17870,13,1699,2753.29,215
17871,5,665,1068.95,64
17872,1,176,235.87,15
17873,18,4159,6265.33,65
17874,6,221,683.46,37
17875,1,98,167.1,25
17876,3,1958,3424.02,3
17877,1,98,237.61,12
17878,3,1014,1378.93,82
17879,1,45,178.52,6
17880,3,466,824.9200000000001,43
17881,1,32,133.35,8
17882,2,130,291.56,47
17883,7,476,988.42,155
17884,20,2749,2698.47,305
17885,1,110,156.34,50
17886,6,711,1572.55,138
17887,1,30,111.35,10
17888,25,1536,1807.44,145
17889,7,403,746.42,97
17890,2,402,586.89,88
17891,1,393,203.85999999999999,34
17892,3,109,244.1,27
17893,1,149,107.21,15
17894,18,938,2304.58,215
17895,1,127,95.45,15
17896,1,288,256.32,2
17897,9,864,2099.89,211
17898,4,251,299.18,48
17899,1,170,154.55,29
17900,2,73,112.19999999999999,4
17901,3,38,260.08,22
17902,1,526,216.4,24
17903,1,142,381.09000000000003,44
17904,1,59,181.07,33
17905,13,1299,2178.87,129
17906,1,26,72.9,12
17907,1,1046,291.76,13
17908,5,670,1142.47,178
17909,1,35,110.05,8
17910,1,121,261.7,25
17911,1,223,366.23,39
17912,6,215,374.55,48
17913,14,1725,3429.29,224
17914,1,457,329.36,72
17915,1,184,225.78,27
17916,2,90,43.87,15
17917,3,184,335.03,77
17918,3,352,396.39,34
17919,2,1452,1840.3200000000002,37
17920,54,12265,23581.78,715
17921,10,991,2394.36,230
17922,1,49,170.4,8
17923,3,140,497.0,2
17924,8,1208,3257.7000000000003,27
17925,1,72,244.08,1
17926,5,572,1035.49,27
17927,1,108,294.0,10
17928,3,222,341.24,27
17929,12,434,3082.1,6
17930,13,3795,4275.22,39
17931,14,1919,3402.2400000000002,274
17932,3,789,1331.57,84
17933,1,63,114.69,12
17934,3,628,1049.15,36
17935,7,244,686.14,60
17936,1,257,380.13,68
17937,7,1754,4301.22,19
17938,1,53,144.29,29
17939,1,40,99.14,12
17940,16,85148,30306.79,11
17941,4,1108,1433.28,5
17942,1,38,77.50000000000001,2
17944,1,84,74.99,24
17945,3,244,360.35,66
17946,2,75,149.57999999999998,18
17947,1,168,176.68,9
17948,1,144,358.56000000000006,1
17949,118,60538,117314.08,58
17950,7,659,1166.29,133
17951,4,780,1340.5800000000002,24
17952,4,477,788.46,85
17953,1,98,159.17000000000002,20
17954,19,3180,3804.38,479
17955,6,681,949.9,16
17956,1,1,12.75,1
17957,1,287,111.68,31
17958,2,284,973.88,35
17959,1,49,140.75,2
17960,3,60,135.08,37
17961,100,1491,2866.74,486
17962,4,633,666.96,146
17963,4,341,643.16,98
17964,2,294,463.21,84
17965,29,4383,7006.65,588
17966,10,3918,1963.92,82
17967,2,111,223.42,59
17968,4,352,590.44,106
17969,20,1014,2354.29,113
17970,1,513,562.79,27
17971,1,62,161.94,21
17972,1,36,135.19,30
17973,1,176,337.04,15
17974,6,1189,1739.09,279
17975,24,2179,6696.33,243
17976,1,93,321.79,56
17977,2,1948,1511.45,94
17978,4,1297,1159.99,62
17979,4,383,732.41,116
17980,4,771,1012.72,41
17981,1,260,239.12,17
17982,1,117,138.18,13
17983,1,108,171.71,23
17984,5,939,1152.19,209
17985,1,171,631.35,20
17986,1,10,20.8,1
17987,5,981,965.4399999999999,139
17988,14,186,489.54,115
17989,1,300,207.33,26
17990,6,777,1527.6100000000001,40
17991,3,93,300.3,37
17992,1,130,252.88,49
17993,1,108,225.99,60
17994,11,2181,2270.0299999999997,227
17995,3,263,495.48,28
17996,3,587,482.33,63
17997,8,2273,1962.46,133
17998,3,561,639.24,57
17999,3,286,528.46,125
18000,1,109,124.25,6
18001,6,874,924.14,120
18002,4,71,244.37,52
18003,1,297,353.51,23
18004,1,75,157.92,32
18005,2,86,226.47,52
18006,4,395,969.51,57
18007,1,246,215.22,46
18008,23,7825,19759.079999999998,77
18009,8,651,2144.23,145
18010,1,60,174.8,14
18011,2,125,410.79,63
18012,1,63,115.3,13
18013,2,285,187.29,31
18014,1,66,162.22,29
18015,1,157,120.03,46
18016,7,1207,1954.56,115
18017,4,400,688.0,1
18018,4,186,297.99,43
18019,1,7,38.45,5
18020,1,67,190.48000000000002,12
18021,2,168,216.41,32
18022,5,1311,1507.25,306
18024,2,184,389.78,21
18025,6,1053,1177.72,83
18026,2,530,2074.07,12
18027,1,78,115.31,21
18028,1,133,192.05,4
18029,1,253,433.77,18
18030,2,67,230.64999999999998,8
18031,1,298,451.3,49
18032,1,42,73.5,5
18033,1,252,93.82000000000001,32
18034,3,951,754.2,182
18035,5,1134,1260.23,52
18036,11,741,1545.49,221
18037,15,37,167.42,31
18038,1,80,141.48,25
18039,4,555,548.22,137
18040,2,148,357.20000000000005,18
18041,38,7316,8018.7699999999995,464
18042,2,69,281.15,13
18043,3,265,529.29,106
18044,18,1598,3505.61,128
18045,1,138,178.34,43
18046,1,44,189.63,26
18047,2,130,326.09,74
18048,3,256,394.93,56
18049,2,402,500.92,82
18050,2,250,412.06,22
18051,7,1661,2282.28,41
18052,1,17766,10877.18,16
18053,3,409,571.07,29
18054,1,96,176.5,11
18055,14,3534,10142.64,320
18056,2,334,554.6,28
18057,3,970,1188.46,121
18058,3,394,774.06,12
18059,3,258,306.46,17
18060,2,902,1185.46,74
18061,28,3359,6083.81,30
18062,6,831,1632.67,46
18063,2,48,186.60000000000002,2
18064,11,2685,4481.83,53
18065,29,2265,5866.63,193
18066,3,535,1440.4,37
18067,1,189,396.33,36
18068,1,6,101.7,1
18069,11,3168,4464.92,602
18070,1,86,314.1,9
18071,6,678,1169.68,52
18072,1,288,247.44,18
18073,12,3102,3859.82,23
18074,2,361,1019.44,37
18075,20,3281,5783.29,180
18076,1,164,151.49,8
18077,18,3020,4078.79,141
18078,4,370,725.53,65
18079,5,8730,4203.93,107
18080,2,642,1231.5,2
18081,3,195,343.45,14
18082,1,608,680.84,62
18083,1,268,463.53,36
18084,3,755,795.23,7
18085,4,507,1341.8500000000001,42
18086,1,106,101.34,7
18087,17,7775,14761.52,44
18088,1,107,166.03,35
18089,1,95,428.45,9
18090,1,307,321.9,47
18091,1,539,360.85,25
18092,18,8298,14693.720000000001,42
18093,8,3429,4452.71,43
18094,13,4164,6391.52,55
18095,5,1623,2303.09,37
18096,6,1409,1657.87,299
18097,11,2716,4627.92,86
18098,1,215,527.94,85
18099,1,149,168.31,19
18100,1,440,451.56,30
18101,5,247,622.01,89
18102,145,181645,580987.04,382
18103,1,23,105.8,10
18104,1,362,754.64,38
18105,1,46,113.48000000000002,18
18106,6,506,1441.06,126
18107,1,65,165.88,38
18108,3,261,848.8100000000001,43
18109,38,4822,9555.71,203
18110,2,169,392.28000000000003,58
18111,1,232,405.85,27
18112,4,443,773.36,59
18113,1,72,76.32000000000001,1
18114,1,55,220.1,28
18115,1,3,9.700000000000001,3
18116,13,1267,2134.4900000000002,311
18117,1,605,315.65,68
18118,29,3184,6221.02,444
18119,1,124,180.7,29
18120,1,31,111.15,17
18121,2,438,653.3000000000001,28
18122,6,1225,1793.06,239
18123,3,616,666.64,53
18124,1,47,102.65,20
18125,4,800,1131.75,164
18126,1,135,200.92,52
18127,4,250,556.13,56
18128,1,216,399.29,42
18129,1,48,112.55000000000001,13
18130,3,824,1059.39,58
18131,1,552,222.95999999999998,4
18132,1,212,220.13,60
18133,1,1350,931.5,1
18134,2,128,445.0,27
18135,10,753,1249.6200000000001,23
18136,5,860,1631.3600000000001,77
18137,2,59,145.99,26
18138,1,38,152.65,8
18139,6,5557,8438.34,35
18141,2,433,882.47,38
18142,2,1276,1019.52,9
18143,2,570,1000.16,59
18144,19,2144,4892.95,51
18145,11,5104,5609.74,250
18146,2,153,160.35,10
18147,2,203,179.34,7
18148,1,63,112.85000000000001,9
18149,7,869,1553.96,54
18150,3,332,566.58,29
18151,6,986,1879.44,99
18152,1,75,426.69,10
18153,1,200,246.22,17
18154,5,626,932.6,34
18155,3,266,371.62,19
18156,2,283,675.64,100
18157,1,145,213.9,25
18158,2,354,453.4,24
18159,1,139,530.15,23
18160,3,519,1003.88,56
18161,6,965,1803.1000000000001,57
18162,1,332,371.51,45
18163,1,452,728.84,33
18164,1,184,399.65,24
18165,1,254,302.46,10
18166,1,90,175.5,10
18167,3,382,1384.8600000000001,24
18168,16,1995,3435.5,209
18169,1,61,202.65,9
18170,9,1184,2878.0,59
18171,9,991,2437.31,76
18172,52,7407,17467.24,176
18173,5,1730,2696.36,34
18174,2,80,162.5,1
18175,1,70,176.10000000000002,7
18176,1,283,476.35,30
18177,9,1238,2216.32,66
18178,11,3850,6103.74,204
18179,8,1811,2547.55,101
18180,6,1721,1843.75,108
18181,5,510,1188.34,139
18182,1,167,291.13,10
18183,2,371,632.07,36
18184,1,60,49.8,1
18185,1,183,304.25,17
18186,1,338,329.58000000000004,11
18187,1,310,724.89,48
18188,6,1888,3280.59,95
18189,3,836,1403.73,79
18190,5,490,745.62,34
18191,2,332,529.4,15
18192,1,339,957.97,45
18193,3,926,1207.3500000000001,66
18194,6,1774,4162.04,23
18195,1,60,101.16,5
18196,4,1038,1457.19,210
18197,1,166,230.1,9
18198,17,4074,5425.56,81
18199,1,99,344.75,20
18200,1,104,150.35,29
18201,1,191,447.53000000000003,27
18202,3,581,1396.99,55
18203,4,111,492.52,40
18204,3,1190,1975.3500000000001,159
18205,2,192,517.36,30
18206,1,246,314.65999999999997,19
18207,1,325,544.47,31
18208,1,82,360.08,17
18209,1,58,139.10000000000002,8
18210,7,1499,2768.83,116
18211,5,359,600.07,37
18212,2,158,514.37,40
18213,1,232,232.48000000000002,15
18214,4,989,1780.34,38
18215,5,1131,2232.4900000000002,53
18216,1,200,481.75,26
18217,4,740,945.04,33
18218,4,1028,1121.84,25
18219,17,1586,3352.7000000000003,87
18220,6,1352,1921.76,17
18221,6,1000,1424.94,71
18222,1,335,443.0,19
18223,26,6644,14000.85,192
18224,1,69,158.95000000000002,10
18225,26,7282,13014.8,266
18226,26,7883,11878.88,299
18227,2,22,388.75,6
18228,2,238,779.9,23
18229,28,3071,10150.51,73
18230,9,1996,4291.06,42
18231,28,2915,6854.17,218
18232,4,302,592.97,31
18233,1,4,440.0,1
18234,1,80,179.6,30
18235,3,1578,1796.48,100
18236,12,696,1795.3500000000001,80
18237,5,622,987.1,40
18238,1,114,270.92,14
18239,6,844,1712.26,85
18240,1,126,422.58,6
18241,21,1471,2986.9900000000002,101
18242,8,2021,3605.21,113
18243,1,221,515.78,26
18244,2,856,568.64,19
18245,20,5098,6324.9800000000005,336
18246,3,214,758.8199999999999,3
18247,3,335,839.73,28
18248,2,511,804.02,39
18249,1,128,95.34,8
18250,1,199,349.27,21
18251,9,39639,26278.86,87
18252,7,932,1533.69,125
18253,1,128,317.88,7
18254,1,188,267.9,16
18255,2,201,303.15,16
18256,1,180,110.69999999999999,10
18257,12,2369,4600.15,219
18258,6,1981,2059.67,30
18259,7,1274,3941.9,51
18260,23,5244,9947.26,212
18261,2,146,324.24,19
18262,3,552,577.54,40
18263,3,1468,1213.16,59
18264,1,241,603.25,36
18265,2,311,801.51,44
18266,1,138,251.1,14
18267,1,135,269.37,17
18268,6,711,1490.23,36
18269,1,76,168.60000000000002,7
18270,3,209,444.55,17
18271,2,319,680.85,19
18272,9,2880,4385.9800000000005,145
18273,4,140,357.0,1
18274,1,88,175.92,11
18275,2,417,741.85,19
18276,6,1246,1656.52,81
18277,5,449,1180.05,53
18278,2,140,414.20000000000005,22
18279,1,630,231.34,13
18280,2,194,488.15000000000003,28
18281,2,146,201.14,17
18282,2,103,178.05,12
18283,22,1679,2664.9,352
18284,1,494,461.68,28
18285,1,145,427.0,12
18286,2,608,1296.43,67
18287,7,3013,4182.99,120
